proj_code,country,via,inco,ship_mode,prod_grp,sub_class,vendor,brand,dosage,dosage_form,per_pack_qty,line_qty,line_value,pack_price,unit_price,manu_site,first_line,weight,freight,insurance,delay,total_cost,quote_year,quote_month,quote_day,po_year,po_month,po_day,sch_del_year,sch_del_month,sch_del_day,actual_del_year,actual_del_month,actual_del_day
114-UG-T30,Uganda,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,25680,186693.6,7.27,0.12,"Aurobindo Unit III, India",Yes,3988.0,39037.7,230.94,-28,225962.24,2012,12,13,2012,12,13,2013,3,29,2013,3,1
106-HT-T30,Haiti,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,15mg,Capsule,60,216,285.12,1.32,0.02,"Aurobindo Unit III, India",Yes,165.0,3048.08,0.35,-46,3333.5499999999997,2013,1,30,2013,1,14,2013,4,30,2013,3,15
106-HT-T30,Haiti,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,150mg,Tablet,60,1980,3940.2,1.99,0.03,Hetero Unit III Hyderabad IN,No,16035.0,161712.87,4.87,-26,165657.94,2013,1,16,2012,12,24,2013,4,9,2013,3,14
106-HT-T30,Haiti,From RDC,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,Generic,30/60mg,Tablet - FDC,60,7392,16705.92,2.26,0.04,"Aurobindo Unit III, India",No,16035.0,161712.87,20.67,-26,178439.46,2013,1,16,2012,12,24,2013,4,9,2013,3,14
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,30,4500,18180.0,4.04,0.13,Mylan (formerly Matrix) Nashik,No,3264.0,14368.65,25.49,-53,32574.140000000003,2012,9,11,2013,1,14,2013,4,30,2013,3,8
113-ZW-T30,Zimbabwe,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,200mg,Tablet,60,40869,92363.94,2.26,0.04,Hetero Unit III Hyderabad IN,Yes,2520.0,15000.0,114.25,-38,107478.19,2012,11,16,2013,1,14,2013,4,30,2013,3,23
110-ZM-T30,Zambia,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,200mg,Tablet,60,40000,92400.0,2.31,0.04,Hetero Unit III Hyderabad IN,Yes,2452.0,5520.86,114.3,-95,98035.16,2013,1,28,2013,3,11,2013,6,25,2013,3,22
113-ZW-T30,Zimbabwe,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,20160,244137.6,12.11,0.4,Mylan (formerly Matrix) Nashik,Yes,2268.0,9405.8,302.0,-78,253845.4,2012,10,25,2013,2,14,2013,5,31,2013,3,14
111-MZ-T30,Mozambique,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,97351,1178920.61,12.11,0.4,Mylan (formerly Matrix) Nashik,Yes,11667.0,4120.7,1652.85,8,1184694.1600000001,2012,6,28,2012,12,23,2013,4,8,2013,4,16
114-UG-T30,Uganda,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,200mg,Tablet,60,1276,2883.76,2.26,0.04,Hetero Unit III Hyderabad IN,No,1600.0,8699.8,3.57,0,11587.13,2012,12,13,2013,1,9,2013,4,25,2013,4,25
103-SS-T30,South Sudan,From RDC,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,Generic,200mg,Tablet,90,66,481.8,7.3,0.08,"Strides, Bangalore, India.",No,37.0,1198.68,0.6,6,1681.08,2013,1,16,2013,1,1,2013,4,17,2013,4,23
103-ZW-T30,Zimbabwe,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,20mg/ml,Oral solution,240,442,5339.36,12.08,0.05,"Aurobindo Unit III, India",Yes,118.0,8600.0,6.6,-53,13945.960000000001,2013,1,16,2013,2,14,2013,5,31,2013,4,8
102-BI-T30,Burundi,From RDC,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,Generic,10mg/ml,Oral solution,240,552,1021.2,1.85,0.01,"Aurobindo Unit III, India",No,422.0,5384.96,1.26,8,6407.42,2013,2,20,2013,1,16,2013,5,2,2013,5,10
102-DO-T30,Dominican Republic,From RDC,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,1152,4780.8,4.15,0.07,Mylan (formerly Matrix) Nashik,Yes,78.0,1342.44,5.91,-22,6129.15,2013,3,4,2013,1,8,2013,4,24,2013,4,2
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,86152,626325.04,7.27,0.12,"Aurobindo Unit III, India",No,22043.0,41802.56,878.11,2,669005.7100000001,2012,9,11,2012,12,12,2013,3,28,2013,3,30
105-GY-T30,Guyana,From RDC,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,Generic,10mg/ml,Oral suspension,240,583,1136.85,1.95,0.01,"Aurobindo Unit III, India",No,466.0,5724.4,1.41,1,6862.66,2013,1,28,2013,1,2,2013,4,18,2013,4,19
111-MZ-T30,Mozambique,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,150/30mg,Tablet - FDC,60,8807,22898.2,2.6,0.04,Hetero Unit III Hyderabad IN,No,1750.0,9758.5,28.33,0,32685.030000000002,2013,3,19,2013,3,20,2013,7,4,2013,7,4
111-MZ-T30,Mozambique,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,100000,727000.0,7.27,0.12,Hetero Unit III Hyderabad IN,Yes,36920.0,7852.98,899.3,14,735752.28,2013,3,19,2013,2,20,2013,6,6,2013,6,20
114-UG-T30,Uganda,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,30,192,775.68,4.04,0.13,Mylan (formerly Matrix) Nashik,No,11337.0,23809.39,0.96,0,24586.03,2012,12,13,2013,2,21,2013,6,7,2013,6,7
114-UG-T30,Uganda,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,1613,7581.1,4.7,0.16,"Aurobindo Unit VII, IN",No,5426.0,6506.75,9.38,0,14097.23,2012,11,1,2013,4,25,2013,8,9,2013,8,9
113-ZW-T30,Zimbabwe,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,100000,470000.0,4.7,0.16,Hetero Unit III Hyderabad IN,No,20226.0,21173.75,581.39,-7,491755.14,2012,11,16,2013,1,20,2013,5,6,2013,4,29
900-SS-T30,South Sudan,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,150mg,Tablet,60,270,537.3,1.99,0.03,Hetero Unit III Hyderabad IN,Yes,15.0,735.24,0.66,-42,1273.2,2013,2,27,2013,3,14,2013,6,28,2013,5,17
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,600mg,Tablet,30,80000,266400.0,3.33,0.11,"Strides, Bangalore, India.",Yes,4847.0,14547.55,329.54,-32,281277.08999999997,2012,11,15,2013,2,18,2013,6,4,2013,5,3
114-UG-T30,Uganda,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,3173,22211.0,7.0,0.12,"Cipla, Goa, India",No,1982.0,8163.74,27.48,-21,30402.219999999998,2012,12,13,2013,3,14,2013,6,28,2013,6,7
109-TZ-T30,Tanzania,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,60/100/12mg,Chewable/dispersible tablet - FDC,60,12106,52055.8,4.3,0.07,"Cipla, Goa, India",No,2461.0,3592.8,64.39,-101,55712.990000000005,2013,4,2,2013,5,9,2013,8,23,2013,5,14
110-ZM-T30,Zambia,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,600/200/300mg,Tablet - FDC,30,249965,3239546.4,12.96,0.43,Mylan (formerly Matrix) Nashik,Yes,28182.0,17650.15,4541.84,-3,3261738.3899999997,2012,10,5,2013,2,14,2013,5,31,2013,5,28
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,100000,1052000.0,10.52,0.35,Hetero Unit III Hyderabad IN,Yes,14783.0,14547.55,1301.32,-25,1067848.87,2012,11,15,2013,2,11,2013,5,28,2013,5,3
110-ZM-T30,Zambia,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,87384,611688.0,7.0,0.12,"Aurobindo Unit III, India",No,22497.0,11941.65,857.59,-21,624487.24,2012,10,5,2013,3,14,2013,6,28,2013,6,7
111-MZ-T30,Mozambique,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,7044,74102.88,10.52,0.35,Mylan (formerly Matrix) Nashik,No,4516.521007400334,0.0,91.67,0,74194.55,2012,11,12,2013,4,11,2013,7,26,2013,7,26
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,600mg,Tablet,30,63610,211821.3,3.33,0.11,"Aurobindo Unit III, India",No,16966.0,20761.0,262.02,-6,232844.31999999998,2012,11,15,2013,2,18,2013,6,4,2013,5,29
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,46600,490232.0,10.52,0.35,Hetero Unit III Hyderabad IN,Yes,6107.0,23753.64,687.31,13,514672.95,2012,9,11,2013,3,22,2013,7,6,2013,7,19
110-ZM-T30,Zambia,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,200mg,Tablet,60,120000,271200.0,2.26,0.04,"Aurobindo Unit III, India",Yes,11419.0,11941.65,335.47,-18,283477.12,2013,1,28,2013,3,11,2013,6,25,2013,6,7
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,200/50mg,Tablet,120,3831,83439.18,21.78,0.18,"Aurobindo Unit III, India",Yes,1094.0,20761.0,103.21,-1,104303.39,2012,11,15,2013,2,14,2013,5,31,2013,5,30
114-UG-T30,Uganda,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,10415,109565.8,10.52,0.35,Hetero Unit III Hyderabad IN,Yes,1400.0,5718.69,135.53,-13,115420.02,2012,11,6,2013,4,16,2013,7,31,2013,7,18
901-CM-T30,Cameroon,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,5800,27260.0,4.7,0.16,"Aurobindo Unit VII, IN",No,1733.0,20893.21,33.72,-8,48186.93,2013,6,21,2013,4,7,2013,7,22,2013,7,14
901-CM-T30,Cameroon,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,70000,600600.0,8.58,0.14,"Aurobindo Unit III, India",No,18808.0,123945.0,742.94,9,725287.94,2013,6,21,2013,4,7,2013,7,22,2013,7,31
113-ZW-T30,Zimbabwe,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,200mg,Tablet,60,23090,52183.4,2.26,0.04,"Strides, Bangalore, India.",Yes,394.0,11133.66,64.55,6,63381.61,2013,1,24,2013,4,16,2013,7,31,2013,8,6
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,30,3000,12120.0,4.04,0.13,Mylan (formerly Matrix) Nashik,Yes,188.0,1478.35,14.99,-9,13613.34,2012,12,14,2013,4,17,2013,8,1,2013,7,23
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,30,1644,6641.76,4.04,0.13,Mylan (formerly Matrix) Nashik,Yes,97.0,1620.19,8.22,-71,8270.17,2012,12,14,2013,7,17,2013,10,31,2013,8,21
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,200/50mg,Tablet,120,63353,1330413.0,21.0,0.18,Mylan (formerly Matrix) Nashik,Yes,32671.0,0.0,1645.72,-22,1332058.72,2013,2,28,2013,5,7,2013,8,21,2013,7,30
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,200/50mg,Tablet,120,6000,126000.0,21.0,0.18,Hetero Unit III Hyderabad IN,No,4516.521007400334,0.0,155.86,-22,126155.86,2013,2,28,2013,5,7,2013,8,21,2013,7,30
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,200/50mg,Tablet,120,43169,906549.0,21.0,0.18,"Aurobindo Unit III, India",No,4516.521007400334,0.0,1121.4,-22,907670.4,2013,2,28,2013,5,7,2013,8,21,2013,7,30
900-SS-T30,South Sudan,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,200mg,Tablet,60,225,508.5,2.26,0.04,Hetero Unit III Hyderabad IN,Yes,81.0,1641.0,0.63,0,2150.13,2013,2,27,2013,5,12,2013,8,26,2013,8,26
102-BI-T30,Burundi,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,960,7958.4,8.29,0.14,"Strides, Bangalore, India.",Yes,111.0,1047.34,9.84,6,9015.58,2013,4,22,2013,5,2,2013,8,16,2013,8,22
114-UG-T30,Uganda,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Aluvia,200/50mg,Tablet,120,12022,243084.84,20.22,0.17,ABBVIE Ludwigshafen Germany,No,19158.0,106022.37,300.7,15,349407.91,2013,6,11,2013,5,15,2013,8,29,2013,9,13
101-CD-T30,"Congo, DRC",From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,20697,177580.26,8.58,0.14,Mylan (formerly Matrix) Nashik,No,5426.0,20499.33,219.67,165,198299.26000000004,2013,4,8,2013,5,13,2013,8,27,2014,2,8
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,8000,37600.0,4.7,0.16,Hetero Unit III Hyderabad IN,Yes,315.0,10807.98,52.72,-1,48460.7,2012,9,11,2013,5,1,2013,8,15,2013,8,14
111-MZ-T30,Mozambique,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,60,43680,285667.2,6.54,0.11,"Aurobindo Unit III, India",Yes,6535.0,5950.16,353.37,0,291970.73,2013,3,19,2013,7,30,2013,11,13,2013,11,13
109-TZ-T30,Tanzania,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,200/300mg,Tablet - FDC,30,19086,112034.82,5.87,0.2,"Aurobindo Unit III, India",No,3888.0,8057.19,138.59,-35,120230.6,2013,4,2,2013,7,1,2013,10,15,2013,9,10
109-TZ-T30,Tanzania,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,60,3342,38299.32,11.46,0.19,"Aurobindo Unit III, India",No,3888.0,8057.19,47.38,-35,46403.89,2013,4,2,2013,7,1,2013,10,15,2013,9,10
114-UG-T30,Uganda,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,60,2880,33004.8,11.46,0.19,"Aurobindo Unit III, India",No,703.0,4234.12,40.83,34,37279.75000000001,2013,5,8,2013,5,29,2013,9,12,2013,10,16
103-ZW-T30,Zimbabwe,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,20mg/ml,Oral solution,240,435,5254.8,12.08,0.05,"Aurobindo Unit III, India",Yes,116.0,3100.0,6.5,-10,8361.3,2013,4,19,2013,6,16,2013,9,30,2013,9,20
109-TZ-T30,Tanzania,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,80322,312452.58,3.89,0.06,Mylan (formerly Matrix) Nashik,No,5467.0,3567.2,386.5,-34,316406.28,2013,4,2,2013,7,17,2013,10,31,2013,9,27
110-ZM-T30,Zambia,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,200mg,Tablet,60,52483,118611.58,2.26,0.04,Hetero Unit III Hyderabad IN,Yes,3832.0,4356.74,146.72,0,123115.04000000001,2013,4,19,2013,7,8,2013,10,22,2013,10,22
110-ZM-T30,Zambia,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,14404,56031.56,3.89,0.06,"Strides, Bangalore, India.",No,3832.0,4356.74,69.31,0,60457.60999999999,2013,4,19,2013,7,8,2013,10,22,2013,10,22
111-MZ-T30,Mozambique,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,87707,378894.24,4.32,0.07,"Strides, Bangalore, India.",No,12264.0,5902.4,468.69,0,385265.33,2013,3,19,2013,7,17,2013,10,31,2013,10,31
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,17782,152569.56,8.58,0.14,Hetero Unit III Hyderabad IN,Yes,4516.521007400334,41352.75,188.73,-6,194111.04,2013,3,14,2013,6,4,2013,9,18,2013,9,12
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,60000,495600.0,8.26,0.14,Hetero Unit III Hyderabad IN,Yes,8750.0,28864.27,613.06,-10,525077.3300000001,2012,12,14,2013,6,16,2013,9,30,2013,9,20
105-GY-T30,Guyana,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,150mg,Tablet,60,140,278.6,1.99,0.03,Hetero Unit III Hyderabad IN,Yes,9.0,1118.22,0.34,-7,1397.16,2013,7,16,2013,6,30,2013,10,14,2013,10,7
113-ZW-T30,Zimbabwe,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,200mg,Tablet,60,131520,303811.2,2.31,0.04,Hetero Unit III Hyderabad IN,No,2277.0,12000.0,375.81,9,316187.01,2013,1,24,2013,6,16,2013,9,30,2013,10,9
111-MZ-T30,Mozambique,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,21984,159823.68,7.27,0.12,"Aurobindo Unit III, India",No,1722.0,5950.17,197.7,13,165971.55000000002,2013,3,19,2013,7,17,2013,10,31,2013,11,13
105-GY-T30,Guyana,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,60,1300,8333.0,6.41,0.11,Hetero Unit III Hyderabad IN,Yes,77.0,1149.07,10.31,11,9492.38,2013,4,15,2013,6,16,2013,9,30,2013,10,11
109-TZ-T30,Tanzania,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,200mg,Tablet,90,5117,47588.1,9.3,0.1,"Strides, Bangalore, India.",Yes,333.0,1956.0,58.87,4,49602.97,2013,4,2,2013,7,14,2013,10,28,2013,11,1
100-ZM-T30,Zambia,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,600/200/300mg,Tablet - FDC,30,66205,814321.5,12.3,0.41,Mylan (formerly Matrix) Nashik,Yes,12121.0,0.0,1007.32,5,815328.82,2013,6,20,2013,8,10,2013,11,24,2013,11,29
110-ZM-T30,Zambia,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,600/200/300mg,Tablet - FDC,30,100619,1237613.7,12.3,0.41,"Cipla, Goa, India",Yes,47387.0,30981.39,1530.93,0,1270126.0199999998,2013,4,19,2013,10,10,2014,1,24,2014,1,24
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,100000,1115000.0,11.15,0.37,Mylan (formerly Matrix) Nashik,No,21510.0,20225.07,1379.26,-35,1136604.33,2013,5,6,2013,8,4,2013,11,18,2013,10,14
110-ZM-T30,Zambia,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,60,11833,135606.18,11.46,0.19,Mylan (formerly Matrix) Nashik,Yes,4516.521007400334,10900.58231496884,167.74,9,146674.50231496882,2013,4,19,2013,8,6,2013,11,20,2013,11,29
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,60,4068,25425.0,6.25,0.1,"Aurobindo Unit III, India",Yes,268.0,20225.07,26.14,-17,45676.21,2013,10,10,2013,7,24,2013,11,7,2013,10,21
107-RW-T30,Rwanda,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,20mg/ml,Oral solution,240,6816,58004.16,8.51,0.04,"Aurobindo Unit III, India",No,9404.0,14088.22,71.75,-39,72164.13,2013,5,6,2013,10,17,2014,1,31,2013,12,23
105-GY-T30,Guyana,From RDC,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,Generic,10mg/ml,Oral solution,240,225,472.5,2.1,0.01,"Aurobindo Unit III, India",No,615.0,8420.68,0.58,-29,8893.76,2013,7,16,2013,9,16,2013,12,31,2013,12,2
111-MZ-T30,Mozambique,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,60,13290,74158.2,5.58,0.09,Hetero Unit III Hyderabad IN,No,4395.0,5816.47,91.73,62,80066.4,2013,6,28,2013,8,15,2013,11,29,2014,1,30
107-RW-T30,Rwanda,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,64500,719175.0,11.15,0.37,Mylan (formerly Matrix) Nashik,Yes,7248.0,11571.94,889.62,0,731636.5599999999,2013,5,6,2013,10,3,2014,1,17,2014,1,17
109-TZ-T30,Tanzania,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,30/50/6mg,Chewable/dispersible tablet - FDC,60,9301,21392.3,2.3,0.04,"Cipla, Goa, India",No,2304.0,5989.25,26.46,56,27408.01,2013,7,4,2013,9,16,2013,12,31,2014,2,25
109-TZ-T30,Tanzania,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,60/100/12mg,Chewable/dispersible tablet - FDC,60,7894,33944.2,4.3,0.07,"Cipla, Goa, India",No,2304.0,5989.25,41.99,56,39975.439999999995,2013,7,4,2013,9,16,2013,12,31,2014,2,25
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,2200,8250.0,3.75,0.06,"Cipla, Goa, India",Yes,192.0,3649.76,10.21,-21,11909.97,2013,8,9,2013,10,17,2014,1,31,2014,1,10
102-BI-T30,Burundi,From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,200/50mg,Tablet,120,27,567.0,21.0,0.18,"Aurobindo Unit III, India",No,95.0,771.9,0.7,7,1339.6000000000001,2013,7,9,2013,8,1,2013,11,15,2013,11,22
111-MZ-T30,Mozambique,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,70000,780500.0,11.15,0.37,"Aurobindo Unit VII, IN",Yes,18957.0,16813.62,965.48,8,798279.1,2013,3,19,2013,12,4,2014,3,20,2014,3,28
103-ZW-T30,Zimbabwe,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,841,3153.75,3.75,0.06,"Cipla, Goa, India",Yes,73.0,1500.0,3.9,-4,4657.65,2013,4,19,2013,10,31,2014,2,14,2014,2,10
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,600/300/300mg,Tablet - FDC,30,14,156.1,11.15,0.37,Hetero Unit III Hyderabad IN,Yes,38142.0,49199.75,0.19,-7,49356.04,2013,5,6,2013,10,3,2014,1,17,2014,1,10
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,Generic,10mg/ml,Oral suspension,240,4000,7440.0,1.86,0.01,"Aurobindo Unit III, India",Yes,1928.0,8050.55,9.2,-13,15499.75,2013,8,9,2013,10,17,2014,1,31,2014,1,18
102-CD-T30,"Congo, DRC",From RDC,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,Generic,200/50mg,Tablet,120,2300,47104.0,20.48,0.17,Mylan (formerly Matrix) Nashik,Yes,613.0,4676.4,58.27,0,51838.67,2013,8,9,2013,12,10,2014,3,26,2014,3,26
109-TZ-T30,Tanzania,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,60/30mg,Chewable/dispersible tablet - FDC,60,25000,157500.0,6.3,0.1,"Cipla, Patalganga, India",Yes,2266.0,2352.52,194.83,-22,160047.34999999998,2013,7,4,2014,2,12,2014,5,29,2014,5,7
109-TZ-T30,Tanzania,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300mg,Tablet,60,16357,185815.52,11.36,0.19,"Aurobindo Unit III, India",Yes,1635.0,6007.2,229.85,7,192052.57,2013,10,1,2013,10,31,2014,2,14,2014,2,21
114-UG-T30,Uganda,From RDC,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,52800,248160.0,4.7,0.16,Hetero Unit III Hyderabad IN,Yes,5412.0,6951.84,306.97,47,255418.81,2013,5,8,2013,10,17,2014,1,31,2014,3,19
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,8201,30753.75,3.75,0.06,"Strides, Bangalore, India.",No,2699.0,4063.81,38.04,-10,34855.6,2013,8,9,2013,11,14,2014,2,28,2014,2,18
104-CI-T30,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,60/30mg,Tablet - FDC,60,1915,7660.0,4.0,0.07,"Aurobindo Unit III, India",No,699.0,8127.62,9.48,-41,15797.099999999999,2013,4,22,2013,11,14,2014,2,28,2014,1,18
151-NG-T30,Nigeria,From RDC,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,255001,2106308.26,8.26,0.14,Mylan (formerly Matrix) Nashik,Yes,60779.0,30936.1,2605.5,-18,2139849.86,2013,5,6,2013,11,14,2014,2,28,2014,2,10
103-ZW-T30,Zimbabwe,From RDC,N/A - From RDC,Truck,ARV,Pediatric,SCMS from RDC,Generic,200mg,Tablet,90,5923,55083.9,9.3,0.1,"Strides, Bangalore, India.",Yes,365.0,3481.29,56.63,-20,58621.82,2013,10,17,2013,11,17,2014,3,3,2014,2,11
